nom,latitude,longitude,note,prix,furniture_store,laundry,bakery,cafe,home_goods_store,clothing_store,atm,lodging,night_club,convenience_store,restaurant,bar
Zara France,48.8829417,2.4785854,3.1,2,0,0,0,0,0,1,0,0,0,0,0,0
Boutique Hypothèse.,48.82599039999999,2.2775,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mexx,48.8727298,2.2304627,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Eric Bompard,48.85597859999999,2.362457999999999,3.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
Claris by GED,48.8238646,2.3254732,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Adidas,48.8291638,2.355214,2.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Hini Ouzillou Julia,48.89742760000001,2.2480449,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
City Girl,48.91465059999999,2.3711039,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Café Coton,48.86699039999999,2.2810249,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Autre Chose,48.8785151,2.357837599999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Dollhouse,48.85614069999999,2.358849,4.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Orsé,48.83776689999999,2.2977635,2.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Non Stop,48.8835567,2.314062,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Western Digital,48.9030812,2.419373299999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Chemins Blancs,48.87049089999999,2.3640186,3.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Burgaud Antony,48.8169384,2.3584647,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Zef Courcelles,48.883259,2.2985875,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Drame Simballa,48.8885868,2.3732678,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
C' le Bouquet,48.8490103,2.3757942,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
PARFUMERIE AM DIFFUSION - FABRICATION / EXPORT,48.9030462,2.2911482,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mercydor,48.8351464,2.401672,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Vandy Jiajia,48.83561379999999,2.2933116,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
46 And Over,48.81111529999999,2.3287958,3.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
women'secret,48.8518283,2.3396955,3.6,-1,0,0,0,0,0,1,0,0,0,0,0,0
Boutique Sandra Vous Habille,48.823642,2.325346,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Delaveine,48.848568,2.341838,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
La City,48.8483388,2.3412339,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sephora,48.8928436,2.2968768,4.1,3,0,0,0,0,0,1,0,0,0,0,0,0
Sarl Albaraka,48.9007124,2.395417499999999,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Création Akbar,48.8488678,2.3706575,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Magasin Bruce Field Saint-Honoré | Mode Homme Et Femme,48.8718878,2.3134578,3.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Maison du Kilt,48.8216536,2.3336185,4.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
Claudie Pierlot,48.890645,2.2386939,2.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
1.2.3,48.8473965,2.3271048,4.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
Printemps ZAPA,48.8483593,2.4014515,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
LNLM,48.839067,2.291668,4.4,-1,0,0,0,0,0,1,0,0,0,0,0,0
Eva Chal Chalom Eva,48.886925,2.3852322,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
SYBILLE DE BUOR,48.8442011,2.239645,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Cyrillus,48.8813226,2.2724706,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
MANGO,48.88250559999999,2.4783381,2.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Paris Sud Mod,48.84539,2.37122,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
S P K,48.9123724,2.369938700000001,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Detaille 1905,48.8769212,2.3382086,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
F G Diffusion,48.8482209,2.266303699999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Orsade,48.8667937,2.3709562,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Le Boudoir Studio,48.8406683,2.2910866,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Déxétoudard Artisans Ets,48.8108166,2.357408899999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
V G M,48.90287920000001,2.397507,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
En fil d'indienne - Orient style,48.8084296,2.242868800000001,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Abloom,48.9092657,2.369707199999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
À Fleur de Peau,48.85390150000001,2.4117725,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Le Seize,48.8474272,2.2660363,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Guerrisol,48.8868269,2.3260552,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Missaint Roseline,48.8217518,2.3608854,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Tilt Vintage Paris 6th,48.8497766,2.3244514,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Bella Sublissima Paris,48.8691172,2.4004464,4.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Nanouxe,48.8606027,2.446418599999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Okaïdi - Obaïbi,48.85730900000001,2.279472,4.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Vie est Belle,48.8411004,2.303619499999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Le Show Room,48.9029929,2.3999087,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sow Lassana,48.8617988,2.4374669,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Bernard Aurelie,48.8301107,2.2497232,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Burberry,48.8696109,2.3195046,4.3,4,0,0,0,0,0,1,0,0,0,0,0,0
Mpouli Ruth,48.8574038,2.4071885,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Leclaireur Champs Elysées,48.869511,2.308934,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sephora,48.8794852,2.2834582,4.3,3,0,0,0,0,0,1,0,0,0,0,0,0
Flam,48.91214790000001,2.37148,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Stef et Compagnie,48.8784483,2.4019229,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
H&M,48.90344200000001,2.3766927,3.2,1,0,0,0,0,0,1,0,0,0,0,0,0
Canali,48.87956,2.283096,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Cassat Emmanuelle,48.9096882,2.2443279,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Kombak,48.8803298,2.4791653,4.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
L'Entrepôt des Marques,48.8743774,2.3562193,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mademoiselle Aime,48.8464257,2.4384117,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Chapeaux Caboche,48.85676119999999,2.4057541,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Freego Paris,48.85493520000001,2.3355355,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Antonelle Sa Sa,48.84649290000001,2.2953275,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Ellenrieder Jean-Claude,48.8904261,2.4538992,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Dépôt City,48.8524286,2.3839546,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Copa Fournitures,48.8906004,2.4136755,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Les Mariées d'Elodie,48.8436312,2.3536839,4.4,-1,0,0,0,0,0,1,0,0,0,0,0,0
LEATHER AND FUR FRONT DE SEINE,48.8474163,2.2799333,4.4,-1,0,0,0,0,1,1,0,0,0,0,0,0
Petit Bateau,48.8856923,2.3357537,3.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Passion Beauté,48.8148421,2.3174337,4.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
SEPHORA,48.8342709,2.2434033,3.8,3,0,0,0,0,0,1,0,0,0,0,0,0
Ipselios,48.890452,2.368491,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Jen Pearl SA Les Pres,48.867338,2.280999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Lagonda,48.858715,2.284735,4.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Esprit,48.844779,2.3735858,2.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Mariée Parisienne,48.8405262,2.2996528,4.6,-1,0,0,0,0,0,1,0,0,0,0,0,0
la vitrine chic,48.8901165,2.2896852,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Soc Creations Claude Krief,48.89789659999999,2.406307,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
The Place to Bike,48.8217211,2.371002299999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Alanpark,48.8389369,2.3980572,4.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mme Qiaowei Zheng Qiaowei,48.9020035,2.3883676,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
1.2.3,48.884211,2.477052,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
De Fursac,48.89246360000001,2.2396629,2.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
Decs,48.86530779999999,2.415362099999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
The Neuilly shop,48.88495899999999,2.25874,4.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Kiliwatch Paris,48.8648522,2.3456871,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Prolians - Descours & Cabaud Ile-de-France - Darmon,48.8396197,2.2384323,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mariage Serein,48.843717,2.278276,4.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
Arlettie,48.8646604,2.2864195,3.9,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mod Ecran,48.8682497,2.3539251,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Benjamin,48.8470879,2.4373141,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
"Xoos, le plaisir de la chemise (the Art of shirt-ing)",48.85719899999999,2.364259,4.4,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Fee Marab Outee,48.8841954,2.4779414,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Promod,48.8825327,2.3150187,4.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
Zadig & Voltaire,48.8582913,2.282413699999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
T L Mariage,48.90884699999999,2.372427999999999,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Céline Beauté,48.906699,2.438333,4.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Blushop,48.9040871,2.3725896,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Prestige,48.8594308,2.278981099999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Comité Entreprise Marionnaud Boutiques,48.8579566,2.3819629,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Edessa,48.9023395,2.3997166,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Steff,48.8812132,2.3528751,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Eres,48.8515952,2.3293138,5.0,4,0,0,0,0,0,1,0,0,0,0,0,0
Finette,48.8581507,2.3758076,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mondes Croisés-Crossed Worlds,48.8453994,2.4014838,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Jade et Clara,48.84734759999999,2.2959699,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Marionnaud,48.87222730000001,2.3430817,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Kim Fashion Paris,48.82514449999999,2.3617429,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Ducout Pierre Yves,48.88533899999999,2.3840122,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Justor,48.9122542,2.3713469,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Guerlain,48.8580199,2.2756456,2.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
The Kooples,48.8806938,2.301393199999999,2.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Addict Cycling,48.83623799999999,2.479571,4.9,-1,0,0,0,0,0,1,0,0,0,0,0,0
Maje,48.8478894,2.4371512,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sinequanone,48.8731537,2.3277661,4.4,-1,0,0,0,0,0,1,0,0,0,0,0,0
MUJI,48.8514054,2.3356288,3.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Au Camelia,48.8813841,2.2383932,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Radjabaly Abdoulaly Michael,48.88546210000001,2.4026644,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
SURPLUS DISCOUNT SARL,48.8380985,2.4135177,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Maison Théophane,48.85595559999999,2.2710839,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Declic,48.8453895,2.3712195,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Centre Hong Kong,48.8232672,2.3683852,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Via Scarpa,48.8382353,2.2979518,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Guerlain,48.87352449999999,2.3266949,4.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
Shine,48.8314134,2.2465,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Nocibé,48.811815,2.32893,3.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
Antonelle,48.8835861,2.4769816,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
L'star,48.9093659,2.3725713,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Impresario,48.8836349,2.4775623,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Nocibé,48.8591861,2.3045394,3.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sonia Rykiel,48.8282415,2.3260759,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Davyco Sa,48.8971115,2.4053939,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
KENZO,48.871006,2.300442,4.1,-1,0,0,0,0,0,1,0,0,0,0,0,0
Darjeeling,48.9025421,2.3774917,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Erligmann Gerard,48.8450211,2.2392685,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Ding Helene,48.825745,2.31112,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Serge Blanco Vincennes,48.8467456,2.4383918,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Socomera (sarl),48.844603,2.2767686,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Hart Martin Alain Claude Rene,48.86248250000001,2.408696,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sandro France,48.880893,2.2789277,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Stone Kid'S,48.89789659999999,2.406307,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Broderie Zardosi,48.87987010000001,2.3371711,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Siège Café Coton,48.9120352,2.324303,1.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
RLS Diffusion,48.84503580000001,2.2348004,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
KanaBeach,48.8646135,2.3447626,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Lacoste,48.8365123,2.2420186,4.1,-1,0,0,0,0,0,1,0,0,0,0,0,0
Armkel Company France,48.8967884,2.2958726,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Lorza,48.8518217,2.2675488,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Yves Rocher,48.84704309999999,2.4345756,4.2,-1,0,0,0,0,0,1,0,0,0,0,0,0
Shop Supporters,48.8394962,2.2548551,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Lou et Lou,48.8076301,2.474607,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Le Coin des Marques,48.8364269,2.352570899999999,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
julie dubois chapeaux,48.857508,2.3955104,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Fabien Mode,48.9086489,2.3699524,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sylla Mariam,48.8625406,2.4094382,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Café Coton,48.8596824,2.306576600000001,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sam’s,48.82851600000001,2.372236,2.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Orphee Longchamp,48.88093169999999,2.2785426,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Yuma et Napa,48.8931822,2.265242600000001,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
SPICYJUNE,48.86999509999999,2.3728295,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
CORIZZI,48.8680306,2.3485328,3.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
MonCachemire.com,48.8684509,2.2829798,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Boutique des Anges Paris Montmartre,48.8840698,2.341178900000001,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Massimo Dutti,48.89187369999999,2.295338,3.8,-1,0,0,0,0,0,1,0,0,0,0,0,0
Entrepots S.m.,48.8590436,2.429894,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
The Kooples,48.858051,2.281174,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sagois Beatrix,48.846264,2.2383216,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sunshine,48.88367239999999,2.3473393,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Acne Studios Rue Froissart,48.8613443,2.3667118,4.5,3,0,0,0,0,0,1,0,0,0,0,0,0
MANGO,48.8824254,2.3578604,2.6,-1,0,0,0,0,0,1,0,0,0,0,0,0
Darjeeling,48.842933,2.322298,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
American Vintage,48.8569213,2.363422899999999,1.8,3,0,0,0,0,0,1,0,0,0,0,0,0
Bershka,48.8114488,2.3287077,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
H DEGRIFFE,48.8687067,2.3956723,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Renato Belli,48.8902813,2.2375546,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Knopa,48.8836464,2.339623,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Alonka,48.834781,2.4072505,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Bala Boutique Ashok,48.9141176,2.3796435,-1.0,-1,0,0,0,0,1,1,0,0,0,0,0,0
La Marelle,48.89005580000001,2.2897903,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Friperie Solidaire,48.8465918,2.3834619,3.5,-1,0,0,0,0,1,1,0,0,0,0,0,0
May's Shop,48.9136486,2.2717651,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Christine Brochier Création,48.83703029999999,2.3475727,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Undiz,48.8295901,2.3551129,2.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Z Generation,48.81229,2.36157,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Tell me everything,48.8249506,2.3579404,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Bel Air,48.8814796,2.372412999999999,4.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
Paris Flea Market,48.90210279999999,2.3428527,4.1,-1,0,0,0,0,1,1,0,0,0,0,0,0
La Réserve,48.8356837,2.2422023,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
DPAM,48.882053,2.358094,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Créations Claude Krief,48.8915683,2.2913941,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sunshine,48.88084730000001,2.3522221,1.8,-1,0,0,0,0,0,1,0,0,0,0,0,0
Taaj Import,48.8953637,2.2944406,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Morgan,48.88198929999999,2.4784121,3.4,-1,0,0,0,0,0,1,0,0,0,0,0,0
Armand Thiery,48.8258748,2.3938649,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Tommy Hilfiger,48.84824700000001,2.2828287,2.9,-1,0,0,0,0,0,1,0,0,0,0,0,0
Printemps,48.8818338,2.2776589,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Dpam,48.8300723,2.3623593,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Patetika,48.8503404,2.2948742,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Bains de Mer Paris,48.859819,2.2747948,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
ForestLand,48.8901361,2.2372123,2.4,-1,0,0,0,0,0,1,0,0,0,0,0,0
Magasin Julien Olivier,48.8907725,2.3492915,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Reine,48.846038,2.4182143,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Balenciaga Printemps Mode,48.8739777,2.327794299999999,3.6,-1,0,0,0,0,0,1,0,0,0,0,0,0
Merode Territoire d'Homme,48.82568899999999,2.32592,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Accessorize,48.82890310000001,2.3556424,1.5,2,0,0,0,0,0,1,0,0,0,0,0,0
Boutique KOOKAÏ,48.8347021,2.2431243,4.8,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mistigriff Montrouge,48.815072,2.325478,3.9,-1,0,0,0,0,0,1,0,0,0,0,0,0
Dpam,48.8470516,2.435716,3.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Chattawak,48.84748489999999,2.4371325,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Danity Paris,48.85921250000001,2.378236,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Naf Naf,48.8472895,2.4359943,4.1,-1,0,0,0,0,0,1,0,0,0,0,0,0
Stock Barka,48.82979329999999,2.318407,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Italian chic,48.825898,2.3494226,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Na !,48.8450949,2.2944307,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Nocibé,48.8644651,2.332743999999999,3.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
H.plus,48.9137262,2.3826214,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mlx Fashion,48.8593662,2.3765441,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Ima'Jean,48.8722618,2.3599303,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Marionnaud,48.86632150000001,2.3972044,2.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Costume-ben,48.8638184,2.3753985,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Darjeeling,48.8287777,2.3550142,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Camaïeu,48.8907532,2.2372904,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
A Vous De Plaire,48.8500872,2.267199199999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sarl Stock G Vincennes,48.8479575,2.4369349,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
MAYN,48.8907779,2.2874054,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Orobiyi Ricardo,48.9112911,2.3914354,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Fashion Club,48.8875871,2.3924043,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
La Botica,48.8587567,2.4012688,4.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Luxwaves,48.87562249999999,2.2497635,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Le ciel est à tout le monde,48.8816411,2.3458351,3.8,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sarl-,48.8282866,2.350284100000001,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Prada Paris Grenelle,48.85252759999999,2.3295804,4.0,4,0,0,0,0,0,1,0,0,0,0,0,0
Bi API,48.8556217,2.2806527,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Lorene,48.87023869999999,2.2863436,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Metis 974 Henriette,48.81190689999999,2.361986,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Yacoubi,48.9122473,2.2950751,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Fabiola,48.8646082,2.372639200000001,3.7,-1,0,0,0,0,0,1,0,0,0,0,0,0
Go Sport,48.8387305,2.253183599999999,3.9,-1,0,0,0,0,0,1,0,0,0,0,0,0
Hawaiisurf,48.814765,2.384196,4.3,-1,0,0,0,0,0,1,0,0,0,0,0,0
Mayonka,48.83378339999999,2.4056723,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
LBG - Les Beaux Garçons,48.9042825,2.2355548,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Escandelle,48.86015749999999,2.3753107,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Karl Marc John,48.8471203,2.4357775,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Shana B,48.9072087,2.2477519,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Saint James Paris,48.8562605,2.3065803,3.5,-1,0,0,0,0,0,1,0,0,0,0,0,0
Etam,48.8922602,2.2969477,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Sarkis Hamparsoum,48.8075665,2.4182227,5.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Prod'Homme,48.8434692,2.306201699999999,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Goraguer Lefevre Marine Goraguer,48.80904779999999,2.2779919,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
SARL Route d'Orient,48.9065512,2.3735241,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
Levi's Shop,48.883116,2.4780991,3.0,-1,0,0,0,0,0,1,0,0,0,0,0,0
